"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG003340",22487184.00,1124358.00,2015
"AG003341",646818.00,32340.00,2015
"AG003342",5835202.00,291760.00,2015
"AG003343",83498585.00,4174925.00,2015
"AG003345",5695758.00,284787.00,2015
"AG003348",22971632.00,1648580.00,2015
"AG003349",1237431.00,61871.00,2015
"AG003350",30811711.00,1540585.00,2015
"AG003354",1035700.00,51785.00,2015
"AG003355",9131317.00,456565.00,2015
"AG003357",5389717.00,269485.00,2015
"AG003362",8085344.00,404266.00,2015
"AG003363",175017988.00,8750894.00,2015
"AG003367",5895898.00,294794.00,2015
"AG003371",2453880.00,122694.00,2015
"AG003378",11906859.00,595341.00,2015
"AG003379",56484335.00,3019376.00,2015
"AG003380",84788012.00,6104866.00,2015
"AG003383",20389894.00,1019493.00,2015
"AG003384",39409899.00,1970494.00,2015
"AG003386",93121996.00,5211362.00,2015
"AG003393",3841904.00,192095.00,2015
"AG003399",2682000.00,134100.00,2015
"AG003403",8816420.00,440821.00,2015
"AG003404",8490706.00,424535.00,2015
"AG003405",15200974.00,1260048.00,2015
"AG003406",12118713.00,605935.00,2015
"AG003407",1929084.00,96454.00,2015
"AG003408",11477995.00,573899.00,2015
"AG003411",26664254.00,1333211.00,2015
"AG003414",34106030.00,1705299.00,2015
"AG003415",36709959.00,2335497.00,2015
"AG003416",4477816.00,223890.00,2015
"AG003417",82624533.00,4131226.00,2015
"AG003418",1022675.00,51133.00,2015
"AG003422",1013350.00,50667.00,2015
"AG003424",18757515.00,937875.00,2015
"AG003425",953572.00,47678.00,2015
"AG003427",2536322.00,126816.00,2015
"AG003430",11976771.00,598837.00,2015
"AG003432",60971528.00,3048575.00,2015
"AG003433",49580767.00,2479036.00,2015
"AG003435",3638272.00,181913.00,2015
"AG003438",14867487.00,743373.00,2015
"AG003439",936505.00,46825.00,2015
"AG003444",3390340.00,169516.00,2015
"AG003445",836609.00,41830.00,2015
"AG003452",15032391.00,751619.00,2015
"AG003454",2310990.00,115549.00,2015
"AG003455",73455653.00,3672782.00,2015
"AG003461",10360257.00,518012.00,2015
"AG003465",4471832.00,223591.00,2015
"AG003467",33435911.00,1671795.00,2015
"AG003468",1909308.00,95465.00,2015
"AG003470",22759755.00,1234032.00,2015
"AG003471",8520674.00,426033.00,2015
"AG003475",10535312.00,526765.00,2015
"AG003477",964615.00,48230.00,2015
"AG003478",3612952.00,180647.00,2015
"AG003481",10684126.00,534205.00,2015
"AG003482",8471487.00,923573.00,2015
"AG003485",6651707.00,1332585.00,2015
"AG003486",30782221.00,1539111.00,2015
"AG003487",4719926.00,235995.00,2015
"AG003488",4942872.00,247143.00,2015
"AG003490",1031248.00,51562.00,2015
"AG003491",27452696.00,1372632.00,2015
"AG003492",1953972.00,1097697.00,2015
"AG003493",13675496.00,683773.00,2015
"AG003494",935488.00,46774.00,2015
"AG003495",932155.00,46607.00,2015
"AG003496",2027513.00,101375.00,2015
"AG003500",32133572.00,1606677.00,2015
"AG003501",460208588.00,23010428.00,2015
"AG003502",2801724.00,280172.00,2015
"AG003503",32640937.00,1632046.00,2015
"AG003508",3064420.00,153221.00,2015
"AG003511",2406460.00,120323.00,2015
"AG003512",5349828.00,267490.00,2015
"AG003514",5317600.00,265880.00,2015
"AG003519",39260247.00,1999861.00,2015
"AG003520",9810614.00,490530.00,2015
"AG003521",17598495.00,879923.00,2015
"AG003524",13688587.00,684429.00,2015
"AG003529",6471810.00,323590.00,2015
"AG003534",12930611.00,646530.00,2015
"AG003536",942160.00,47108.00,2015
"AG003538",8631828.00,431591.00,2015
"AG003539",5216984.00,260848.00,2015
"AG003540",10289020.00,514451.00,2015
"AG003541",28018052.00,1400901.00,2015
"AG003544",10086245.00,504312.00,2015
"AG003545",1065427.00,53271.00,2015
"AG003557",15264671.00,763233.00,2015
"AG003558",20443054.00,1022152.00,2015
"AG003559",14162089.00,708103.00,2015
"AG003564",932683.00,46634.00,2015
"AG003565",10092770.00,504638.00,2015
"AG003569",2047838.00,102391.00,2015
"AG003574",23842002.00,1718939.00,2015
"AG003575",12901934.00,645096.00,2015
"AG003577",5497000.00,274850.00,2015
"AG003578",24983817.00,1249189.00,2015
"AG003584",16236180.00,811809.00,2015
"AG003586",936511.00,46825.00,2015
"AG003587",4317098.00,715854.00,2015
"AG003589",2033036.00,101651.00,2015
"AG003590",3036322.00,151816.00,2015
"AG003592",10280270.00,514012.00,2015
"AG003593",32339995.00,1616999.00,2015
"AG003595",8320629.00,416031.00,2015
"AG003596",3560180.00,178009.00,2015
"AG003597",10951565.00,547576.00,2015
"AG003599",2409330.00,120466.00,2015
"AG003600",28077542.00,1403876.00,2015
"AG003603",2331940.00,116597.00,2015
"AG003607",25336385.00,1266818.00,2015
"AG003610",441203.00,22060.00,2015
"AG003611",384603816.00,19230187.00,2015
"AG003616",6567959.00,328397.00,2015
"AG003620",6641711.00,332084.00,2015
"AG003621",1123642.00,56182.00,2015
"AG003625",1049491.00,52474.00,2015
"AG003627",9043798.00,452189.00,2015
"AG003630",886309.00,44315.00,2015
"AG003632",6799361.00,339967.00,2015
"AG003638",8361446.00,418072.00,2015
"AG003641",4500608.00,225030.00,2015
"AG003642",59471064.00,2973552.00,2015
"AG003644",2855520.00,142776.00,2015
"AG003650",14579719.00,728985.00,2015
"AG003652",3194650.00,159732.00,2015
"AG003656",2097810.00,104890.00,2015
"AG003659",11139282.00,556963.00,2015
"AG003662",12431930.00,653688.00,2015
"AG003667",10393537.00,519676.00,2015
"AG003668",3245950.00,162297.00,2015
"AG003671",3882620.00,194131.00,2015
"AG003672",15977066.00,798853.00,2015
"AG003677",53341325.00,2667065.00,2015
"AG003678",55362146.00,2768105.00,2015
"AG003679",922169.00,46108.00,2015
"AG003680",50266472.00,2513320.00,2015
"AG003681",1091158.00,54557.00,2015
"AG003690",62669010.00,3260689.00,2015
"AG003694",41069224.00,2053460.00,2015
"AG003695",16115536.00,805776.00,2015
"AG003696",3806554.00,190327.00,2015
"AG003697",3275180.00,163759.00,2015
"AG003698",1107316.00,55365.00,2015
"AG003700",20977488.00,1048873.00,2015
"AG003701",900385.00,45019.00,2015
"AG003704",72723809.00,3636189.00,2015
"AG003705",2036322.00,101816.00,2015
"AG003712",3467752.00,306261.00,2015
"AG003714",485550.00,24277.00,2015
"AG003715",4505835.00,225291.00,2015
"AG003716",1996550.00,99827.00,2015
"AG003718",22517379.00,2125867.00,2015
"AG003720",28442723.00,2422135.00,2015
"AG003722",56591958.00,2829597.00,2015
"AG003729",4944000.00,247200.00,2015
"AG003730",4977020.00,248850.00,2015
"AG003737",501930.00,25096.00,2015
"AG003746",2930980.00,146549.00,2015
"AG003749",14618139.00,730906.00,2015
"AG003750",3665710.00,183285.00,2015
"AG003751",3208760.00,160438.00,2015
"AG003752",7322559.00,366126.00,2015
"AG003753",35190039.00,3966167.00,2015
"AG003754",17194654.00,1618608.00,2015
"AG003757",30036671.00,1501833.00,2015
"AG003758",949090.00,47454.00,2015
"AG003759",96663137.00,4833156.00,2015
"AG003760",7994935.00,1399745.00,2015
"AG003761",187169298.00,10432810.00,2015
"AG003762",923590.00,46179.00,2015
"AG003763",22715386.00,2135768.00,2015
"AG003764",83160957.00,4158046.00,2015
"AG003765",949444.00,47472.00,2015
"AG003767",7488614.00,374429.00,2015
"AG003768",5021968.00,349117.00,2015
"AG003771",12852988.00,642648.00,2015
"AG003773",939844.00,46992.00,2015
"AG003774",7637069.00,381852.00,2015
"AG003776",13180788.00,659039.00,2015
"AG003777",13349951.00,667497.00,2015
"AG003780",14496678.00,724833.00,2015
"AG003782",83535046.00,4176751.00,2015
"AG003791",1112760.00,55638.00,2015
"AG003795",11018563.00,550927.00,2015
"AG003808",27629903.00,1381494.00,2015
"AG003820",6165980.00,308299.00,2015
"AG003824",16451356.00,822567.00,2015
"AG003825",8386748.00,419336.00,2015
"AG003833",47026286.00,2351312.00,2015
"AG003834",5351965.00,267597.00,2015
"AG003835",4791281.00,239563.00,2015
"AG003836",9987798.00,499389.00,2015
"AG003839",3023860.00,151193.00,2015
"AG003842",17784585.00,889228.00,2015
"AG003848",3597977.00,179898.00,2015
"AG003849",4758639.00,237931.00,2015
"AG003851",54327090.00,5196354.00,2015
"AG003852",4984903.00,249244.00,2015
"AG003855",6550638.00,327531.00,2015
"AG003856",15147051.00,757352.00,2015
"AG003859",3197800.00,159890.00,2015
"AG003860",37409369.00,1870465.00,2015
"AG003861",2265600.00,113280.00,2015
"AG003866",3161648.00,1189018.00,2015
"AG003867",9955933.00,497796.00,2015
"AG003868",4518767.00,725937.00,2015
"AG003869",3911573.00,195578.00,2015
"AG003875",11581938.00,579095.00,2015
"AG003886",2695760.00,134788.00,2015
"AG003888",4683533.00,234176.00,2015
"AG003889",2480610.00,124030.00,2015
"AG003890",6161149.00,808056.00,2015
"AG003892",3516160.00,175808.00,2015
"AG003899",10388282.00,519413.00,2015
"AG003900",9818626.00,490930.00,2015
"AG003908",13718455.00,685922.00,2015
"AG003909",50724260.00,2536211.00,2015
"AG003910",6745754.00,337287.00,2015
"AG003912",12145227.00,607260.00,2015
"AG003914",14978519.00,748925.00,2015
"AG003915",8788259.00,439412.00,2015
"AG003916",2696830.00,134841.00,2015
"AG003922",7077029.00,438774.00,2015
"AG003925",13719327.00,1300170.00,2015
"AG003926",352242.00,35224.00,2015
"AG003929",41001241.00,2050060.00,2015
"AG003930",10462379.00,657225.00,2015
"AG003933",13464135.00,673206.00,2015
"AG003934",71471531.00,3573574.00,2015
"AG003947",7704421.00,385220.00,2015
"AG003951",7704075.00,385203.00,2015
"AG003956",14083448.00,704170.00,2015
"AG003957",4400790.00,220039.00,2015
"AG003959",3172540.00,158627.00,2015
"AG003961",2503710.00,125185.00,2015
"AG003965",2956600.00,147830.00,2015
"AG003967",2273510.00,113675.00,2015
"AG003968",2342340.00,117117.00,2015
"AG003969",9649375.00,482468.00,2015
"AG003971",4579147.00,228956.00,2015
"AG003972",4555330.00,227766.00,2015
"AG003973",3590450.00,179522.00,2015
"AG003977",10631430.00,531571.00,2015
"AG003980",39078204.00,1953908.00,2015
"AG003981",4323620.00,216181.00,2015
"AG003984",1152000.00,57600.00,2015
"AG003985",33344245.00,1667211.00,2015
"AG003986",23692966.00,1184648.00,2015
"AG003989",14666276.00,733313.00,2015
"AG003990",41484235.00,2074211.00,2015
"AG003991",14430550.00,721527.00,2015
"AG003993",13564512.00,678225.00,2015
"AG003995",5063142.00,253157.00,2015
"AG003996",6703475.00,1335173.00,2015
"AG003998",7676075.00,383802.00,2015
"AG004001",8002221.00,400109.00,2015
"AG004003",16691486.00,834574.00,2015
"AG004006",8976975.00,448848.00,2015
"AG004015",2786850.00,139342.00,2015
"AG004021",10470760.00,523538.00,2015
"AG004023",100000.00,5000.00,2015
"AG004024",4644848.00,232242.00,2015
"AG004025",13450014.00,672500.00,2015
"AG004030",10489320.00,524466.00,2015
"AG004031",10073728.00,503684.00,2015
"AG004032",7214790.00,360739.00,2015
"AG004037",4101850.00,205092.00,2015
"AG004054",3430800.00,171540.00,2015
"AG004055",8367260.00,418363.00,2015
"AG004060",3048280.00,152414.00,2015
"AG004063",20844974.00,1123497.00,2015
"AG004067",2968900.00,298457.00,2015
"AG004069",23409412.00,1170469.00,2015
"AG004071",3640180.00,182009.00,2015
"AG004073",11640479.00,582022.00,2015
"AG004078",17638942.00,881947.00,2015
"AG004079",8994241.00,449711.00,2015
"AG004081",2662450.00,133122.00,2015
"AG004082",5354414.00,267720.00,2015
"AG004083",3047250.00,152362.00,2015
"AG004084",2924200.00,146210.00,2015
"AG004085",3367440.00,168372.00,2015
"AG004086",12635432.00,631770.00,2015
"AG004087",3063820.00,461444.00,2015
"AG004089",11610450.00,682046.00,2015
"AG004093",3356770.00,167838.00,2015
"AG004094",43901475.00,2195073.00,2015
"AG004096",12863384.00,643168.00,2015
"AG004099",2377320.00,118866.00,2015
"AG004100",8835468.00,441772.00,2015
"AG004101",4628803.00,231440.00,2015
"AG004108",5449483.00,272474.00,2015
"AG004109",2180640.00,109032.00,2015
"AG004111",6158649.00,307932.00,2015
"AG004116",12370529.00,618525.00,2015
"AG004119",6853252.00,350000.00,2015
"AG004128",23346639.00,1167330.00,2015
"AG004131",11896330.00,594816.00,2015
"AG004133",7701675.00,493958.00,2015
"AG004134",5056480.00,252824.00,2015
"AG004143",6035820.00,301791.00,2015
"AG004150",24275103.00,1213752.00,2015
"AG004152",5616798.00,280838.00,2015
"AG004153",2642010.00,132100.00,2015
"AG004158",11893403.00,594669.00,2015
"AG004161",4388473.00,229346.00,2015
"AG004164",7506979.00,375348.00,2015
"AG004169",4212900.00,210645.00,2015
"AG004173",36255115.00,1899569.00,2015
"AG004176",416730.00,520836.00,2015
"AG004177",12606890.00,668035.00,2015
"AG004179",3078200.00,153910.00,2015
"AG004183",6557645.00,327881.00,2015
"AG004186",7905180.00,395259.00,2015
"AG004190",2358000.00,117900.00,2015
"AG004191",7580267.00,379012.00,2015
"AG004195",11246570.00,562328.00,2015
"AG004196",7595800.00,379790.00,2015
"AG004197",16792428.00,839620.00,2015
"AG004198",4790212.00,739509.00,2015
"AG004199",53374324.00,5455531.00,2015
"AG004201",8389962.00,1200434.00,2015
"AG004202",2894375.00,644718.00,2015
"AG004203",3770328.00,188515.00,2015
"AG004204",30667538.00,2920192.00,2015
"AG004205",12854806.00,2029557.00,2015
"AG004206",28638553.00,2431927.00,2015
"AG004207",2165100.00,108255.00,2015
"AG004208",19437849.00,971891.00,2015
"AG004209",3474524.00,1173725.00,2015
"AG004210",7201708.00,1360085.00,2015
"AG004212",15615637.00,780781.00,2015
"AG004213",8196522.00,409825.00,2015
"AG004219",10569723.00,528486.00,2015
"AG004223",8195711.00,409785.00,2015
"AG004224",9100310.00,455015.00,2015
"AG004225",10135850.00,506792.00,2015
"AG004226",17022165.00,851108.00,2015
"AG004228",6024852.00,388058.00,2015
"AG004229",9973644.00,2092074.00,2015
"AG004230",7241260.00,362063.00,2015
"AG004231",9991900.00,499595.00,2015
"AG004232",10409289.00,607280.00,2015
"AG004233",2886100.00,144305.00,2015
"AG004234",3359636.00,276858.00,2015
"AG004235",9146896.00,957344.00,2015
"AG004236",22140003.00,1107000.00,2015
"AG004237",92450216.00,4622510.00,2015
"AG004243",34000153.00,1700006.00,2015
"AG004247",1621340.00,81067.00,2015
"AG004248",7189258.00,359462.00,2015
"AG004251",27029609.00,1351480.00,2015
"AG004255",7770707.00,388534.00,2015
"AG004256",25997302.00,1299864.00,2015
"AG004260",13493193.00,674658.00,2015
"AG004263",9022759.00,451137.00,2015
"AG004265",6572904.00,643913.00,2015
"AG004266",13367401.00,668368.00,2015
"AG004268",8526594.00,426329.00,2015
"AG004278",17620681.00,1881033.00,2015
"AG004280",2331120.00,116556.00,2015
"AG004282",26938155.00,1346906.00,2015
"AG004289",2232600.00,111630.00,2015
"AG004292",8382339.00,419116.00,2015
"AG004293",9049296.00,1927771.00,2015
"AG004294",3921585.00,196078.00,2015
"AG004295",12866757.00,643336.00,2015
"AG004297",2322540.00,116127.00,2015
"AG004302",46294430.00,2314720.00,2015
"AG004313",23043834.00,1152190.00,2015
"AG004315",8929523.00,446475.00,2015
"AG004320",10325344.00,516267.00,2015
"AG004322",4215328.00,210766.00,2015
"AG004323",15081933.00,754096.00,2015
"AG004328",3916320.00,195815.00,2015
"AG004334",7605590.00,380279.00,2015
"AG004335",7263241.00,363161.00,2015
"AG004337",2328150.00,116407.00,2015
"AG004338",5688372.00,284417.00,2015
"AG004348",14902686.00,745133.00,2015
"AG004351",10783530.00,539176.00,2015
"AG004352",3416860.00,170843.00,2015
"AG004358",11540113.00,577004.00,2015
"AG004359",2361810.00,120136.00,2015
"AG004361",3005550.00,150277.00,2015
"AG004364",19889770.00,994486.00,2015
"AG004366",8527265.00,426362.00,2015
"AG004367",54223377.00,2711167.00,2015
"AG004368",46301913.00,2315094.00,2015
"AG004370",6054470.00,408308.00,2015
"AG004371",17626872.00,881343.00,2015
"AG004379",9729144.00,486457.00,2015
"AG004380",9043485.00,452173.00,2015
"AG004385",7047050.00,352352.00,2015
"AG004389",5133671.00,1256683.00,2015
"AG004391",3483465.00,174173.00,2015
"AG004394",2997500.00,149875.00,2015
"AG004396",17214808.00,860740.00,2015
"AG004397",2331120.00,116556.00,2015
"AG004398",7333943.00,366696.00,2015
"AG004401",52869060.00,2643452.00,2015
"AG004405",2770000.00,138500.00,2015
"AG004406",7717280.00,385864.00,2015
"AG004408",65869310.00,3293462.00,2015
"AG004419",2179080.00,108954.00,2015
"AG004425",7578476.00,378922.00,2015
"AG004426",5447714.00,272385.00,2015
"AG004427",69968749.00,3498436.00,2015
"AG004434",16277470.00,813873.00,2015
"AG004437",3244706.00,162235.00,2015
"AG004438",20942820.00,1047139.00,2015
"AG004441",69462436.00,3473121.00,2015
"AG004444",12588991.00,1129446.00,2015
"AG004446",14196832.00,709840.00,2015
"AG004453",2408040.00,120402.00,2015
"AG004455",10389712.00,519485.00,2015
"AG004459",14114219.00,705710.00,2015
"AG004465",11497395.00,1074869.00,2015
"AG004467",4350640.00,325977.00,2015
"AG004471",3860800.00,193040.00,2015
"AG004472",4657426.00,232871.00,2015
"AG004473",7049716.00,352485.00,2015
"AG004474",5668250.00,283412.00,2015
"AG004479",61573542.00,3078676.00,2015
"AG004480",2948800.00,147440.00,2015
"AG004481",5975667.00,298782.00,2015
"AG004485",3330430.00,321738.00,2015
"AG004488",2518050.00,125902.00,2015
"AG004491",3471725.00,673586.00,2015
"AG004494",5263400.00,263170.00,2015
"AG004495",2301830.00,115091.00,2015
"AG004503",746460.00,37323.00,2015
"AG004511",28471008.00,1423549.00,2015
"AG004512",5739864.00,1067930.00,2015
"AG004513",4039875.00,701993.00,2015
"AG004514",18743526.00,2973992.00,2015
"AG004515",49053559.00,3952676.00,2015
"AG004517",31328718.00,1602371.00,2015
"AG004518",3612877.00,180643.00,2015
"AG004521",3606904.00,257127.00,2015
"AG004523",10428894.00,521444.00,2015
"AG004524",31075896.00,1553793.00,2015
"AG004526",4518000.00,225900.00,2015
"AG004529",7375975.00,368798.00,2015
"AG004531",5225604.00,424230.00,2015
"AG004533",17401777.00,870088.00,2015
"AG004534",36293508.00,1887293.00,2015
"AG004537",10758704.00,690220.00,2015
"AG004538",41184813.00,2059240.00,2015
"AG004549",63690267.00,3184513.00,2015
"AG004553",1454800.00,72740.00,2015
"AG004555",19121062.00,956053.00,2015
"AG004564",27986218.00,1399308.00,2015
"AG004565",23283967.00,1164198.00,2015
"AG004566",19085590.00,954278.00,2015
"AG004567",21032137.00,1051606.00,2015
"AG004568",14392597.00,719629.00,2015
"AG004569",3346150.00,167307.00,2015
"AG004571",2661810.00,133090.00,2015
"AG004572",22636786.00,1131838.00,2015
"AG004574",13187901.00,659394.00,2015
"AG004575",2660680.00,133034.00,2015
"AG004576",5060691.00,253034.00,2015
"AG004579",2660680.00,133034.00,2015
"AG004580",2397978.00,119898.00,2015
"AG004590",4527462.00,726372.00,2015
"AG004594",4758532.00,1737925.00,2015
"AG004595",16365580.00,818279.00,2015
"AG004596",6603670.00,330183.00,2015
"AG004597",31261137.00,1563056.00,2015
"AG004602",7000690.00,350034.00,2015
"AG004608",11582499.00,579124.00,2015
"AG004615",22595175.00,1129758.00,2015
"AG004620",12765368.00,638267.00,2015
"AG004621",3479370.00,278890.00,2015
"AG004622",10771762.00,538588.00,2015
"AG004623",18666985.00,933348.00,2015
"AG004625",3245202.00,162260.00,2015
"AG004630",10440714.00,522035.00,2015
"AG004631",17693702.00,884685.00,2015
"AG004636",8257707.00,412884.00,2015
"AG004637",7545120.00,377256.00,2015
"AG004641",37717916.00,1885893.00,2015
"AG004642",3368710.00,168435.00,2015
"AG004653",11702813.00,901400.00,2015
"AG004656",2467080.00,123354.00,2015
"AG004658",3391200.00,169560.00,2015
"AG004662",9508860.00,475443.00,2015
"AG004663",3762136.00,188106.00,2015
"AG004667",4716100.00,235805.00,2015
"AG004674",9265839.00,463291.00,2015
"AG004676",3575829.00,178790.00,2015
"AG004680",2866620.00,143331.00,2015
"AG004682",3971510.00,198575.00,2015
"AG004683",502951.00,25147.00,2015
"AG004685",3353010.00,167650.00,2015
"AG004688",7513180.00,375659.00,2015
"AG004691",2829768.00,141488.00,2015
"AG004697",6222136.00,311106.00,2015
"AG004698",16424340.00,843960.00,2015
"AG004699",25229803.00,1377433.00,2015
"AG004700",2986563.00,149327.00,2015
"AG004707",2849712.00,142485.00,2015
"AG004715",20730022.00,1036500.00,2015
"AG004719",19271078.00,1079300.00,2015
"AG004727",23868479.00,1193423.00,2015
"AG004729",1829100.00,91455.00,2015
"AG004736",39329000.00,1966449.00,2015
"AG004740",27789581.00,1462599.00,2015
"AG004745",16416968.00,820847.00,2015
"AG004746",3168000.00,158400.00,2015
"AG004750",4838200.00,241910.00,2015
"AG004752",1902090.00,195325.00,2015
"AG004753",4405695.00,220284.00,2015
"AG004758",15286436.00,764321.00,2015
"AG004759",3469360.00,173468.00,2015
"AG004761",7825280.00,391264.00,2015
"AG004768",7210210.00,360510.00,2015
"AG004773",7379790.00,368989.00,2015
"AG004781",26384276.00,1319213.00,2015
"AG004783",18848065.00,942403.00,2015
"AG004784",12193959.00,609697.00,2015
"AG004785",15600198.00,780009.00,2015
"AG004786",11082894.00,554144.00,2015
"AG004787",8699654.00,434982.00,2015
"AG004788",13447107.00,672354.00,2015
"AG004793",14736614.00,736830.00,2015
"AG004794",95207290.00,4760364.00,2015
"AG004797",10180721.00,509035.00,2015
"AG004801",12553975.00,627698.00,2015
"AG004810",4916590.00,245829.00,2015
"AG004811",3611260.00,180563.00,2015
"AG004817",34840182.00,1742007.00,2015
"AG004819",4691911.00,234595.00,2015
"AG004823",7128367.00,356417.00,2015
"AG004825",3716800.00,185840.00,2015
"AG004827",2240700.00,112035.00,2015
"AG004836",5189371.00,759468.00,2015
"AG004839",9621115.00,481055.00,2015
"AG004840",7545101.00,377254.00,2015
"AG004841",4274110.00,213705.00,2015
"AG004842",28384428.00,1540922.00,2015
"AG004849",21200917.00,1060044.00,2015
"AG004852",4337172.00,216858.00,2015
"AG004860",2876640.00,143832.00,2015
"AG004861",21819484.00,1090974.00,2015
"AG004864",8465494.00,423274.00,2015
"AG004867",34510828.00,1725540.00,2015
"AG004878",19551488.00,977574.00,2015
"AG004885",21798249.00,115721.00,2015
"AG004887",998177.00,549908.00,2015
"AG004890",50102474.00,2505122.00,2015
"AG004896",2679600.00,133980.00,2015
"AG004901",2650560.00,132528.00,2015
"AG004906",5719170.00,285958.00,2015
"AG004916",2909400.00,145470.00,2015
"AG004919",7285293.00,364264.00,2015
"AG004923",1458000.00,72900.00,2015
"AG004927",16655741.00,832786.00,2015
"AG004931",24233457.00,1711672.00,2015
"AG004932",4925600.00,379732.00,2015
"AG004933",3181300.00,159065.00,2015
"AG004934",659647.00,532982.00,2015
"AG004937",75989595.00,5642887.00,2015
"AG004938",5222400.00,261120.00,2015
"AG004941",28078951.00,1403946.00,2015
"AG004942",164739533.00,9580384.00,2015
"AG004949",13165208.00,658260.00,2015
"AG004956",8491597.00,424579.00,2015
"AG004959",1954600.00,97730.00,2015
"AG004964",19427119.00,971355.00,2015
"AG004970",104748047.00,6737401.00,2015
"AG004971",100038756.00,5001937.00,2015
"AG004977",17071580.00,853578.00,2015
"AG004979",40812666.00,2040632.00,2015
"AG004980",19902541.00,995126.00,2015
"AG004981",20380607.00,1019030.00,2015
"AG004984",1548719.00,577435.00,2015
"AG004990",2453580.00,122679.00,2015
"AG004993",5726556.00,286326.00,2015
"AG004998",13161371.00,658067.00,2015
"AG005001",7649635.00,382481.00,2015
"AG005005",10767002.00,538350.00,2015
"AG005009",1950960.00,97548.00,2015
"AG005013",3728400.00,186420.00,2015
"AG005015",10914805.00,545739.00,2015
"AG005022",1230600.00,61530.00,2015
"AG005023",2083620.00,104181.00,2015
"AG005024",2501400.00,125070.00,2015
"AG005029",3356050.00,167802.00,2015
"AG005030",11247379.00,562367.00,2015
"AG005031",2706800.00,135340.00,2015
"AG005034",15439800.00,771990.00,2015
"AG005035",7070645.00,353531.00,2015
"AG005039",917077.00,545853.00,2015
"AG005040",2748780.00,137439.00,2015
"AG005042",10627877.00,531393.00,2015
"AG005047",27925076.00,1396252.00,2015
"AG005048",20449851.00,1070371.00,2015
"AG005049",11272543.00,563626.00,2015
"AG005050",8675090.00,433754.00,2015
"AG005051",2116710.00,107574.00,2015
"AG005054",16237404.00,811869.00,2015
"AG005059",3380400.00,169020.00,2015
"AG005060",16929481.00,846472.00,2015
"AG005062",4849581.00,242478.00,2015
"AG005065",5127150.00,256357.00,2015
"AG005068",11822410.00,591120.00,2015
"AG005076",8298724.00,414936.00,2015
"AG005097",7341045.00,367051.00,2015
"AG005107",172800.00,8640.00,2015
"AG005108",1152000.00,57600.00,2015
"AG005112",3160575.00,130937.00,2015
"AG005122",14689956.00,734497.00,2015
"AG005127",14393954.00,719697.00,2015
"AG005131",37746505.00,1887323.00,2015
"AG005132",21613894.00,1080693.00,2015
"AG005133",17176638.00,858831.00,2015
"AG005135",44091824.00,2204590.00,2015
"AG005150",9013394.00,450668.00,2015
"AG005156",12614763.00,631880.00,2015
"AG005158",2220940.00,111047.00,2015
"AG005162",2709330.00,135466.00,2015
"AG005172",5712639.00,1022447.00,2015
"AG005174",2626830.00,131341.00,2015
"AG005175",3443100.00,672155.00,2015
"AG005182",2811670.00,140583.00,2015
"AG005184",3409800.00,170490.00,2015
"AG005191",4528933.00,226446.00,2015
"AG005195",2549100.00,127455.00,2015
"AG005199",2754900.00,137745.00,2015
"AG005201",3316200.00,165810.00,2015
"AG005206",20374480.00,1116709.00,2015
"AG005212",23879705.00,1193984.00,2015
"AG005217",6861456.00,343071.00,2015
"AG005220",12882199.00,644109.00,2015
"AG005222",2792850.00,139642.00,2015
"AG005228",4312180.00,215609.00,2015
"AG005230",6687850.00,334392.00,2015
"AG005231",5817160.00,377675.00,2015
"AG005240",10637253.00,531861.00,2015
"AG005241",5985720.00,299286.00,2015
"AG005244",5179705.00,258985.00,2015
"AG005248",10407260.00,665330.00,2015
"AG005254",1867760.00,364714.00,2015
"AG005255",13435293.00,671763.00,2015
"AG005257",2030550.00,101527.00,2015
"AG005261",3546900.00,177345.00,2015
"AG005264",2561880.00,128094.00,2015
"AG005269",63339595.00,3166978.00,2015
"AG005271",5247750.00,370831.00,2015
"AG005279",4993260.00,249663.00,2015
"AG005281",5269600.00,263480.00,2015
"AG005283",2746230.00,137311.00,2015
"AG005286",3560000.00,178000.00,2015
"AG005298",8574239.00,428711.00,2015
"AG005299",98710683.00,4935533.00,2015
"AG005305",13990477.00,699522.00,2015
"AG005316",10869972.00,543498.00,2015
"AG005317",2619090.00,130954.00,2015
"AG005324",2390520.00,119526.00,2015
"AG005329",2150610.00,107530.00,2015
"AG005330",12747246.00,637362.00,2015
"AG005335",4168991.00,208449.00,2015
"AG005336",2090050.00,104502.00,2015
"AG005337",11850078.00,592503.00,2015
"AG005344",7565381.00,378268.00,2015
"AG005348",24255851.00,1212791.00,2015
"AG005349",12842888.00,642144.00,2015
"AG005356",2533600.00,126680.00,2015
"AG005357",5886482.00,294324.00,2015
"AG005358",2732760.00,136638.00,2015
"AG005363",3195050.00,159752.00,2015
"AG005364",5034790.00,251739.00,2015
"AG005368",2642010.00,132100.00,2015
"AG005370",2404400.00,120220.00,2015
"AG005371",2640690.00,132034.00,2015
"AG005372",8818859.00,440941.00,2015
"AG005381",559827.00,527991.00,2015
"AG005384",4812400.00,240620.00,2015
"AG005395",4201960.00,210098.00,2015
"AG005415",4285600.00,214280.00,2015
"AG005418",10576013.00,528799.00,2015
"AG005419",6921268.00,346063.00,2015
