"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG010835",804975.00,40248.00,2017
"AG010840",52348811.00,2617439.00,2017
"AG010843",43346125.00,2167305.00,2017
"AG010849",166540457.00,8327020.00,2017
"AG010855",863940.00,43197.00,2017
"AG010870",6132499.00,306624.00,2017
"AG010877",7612446.00,380621.00,2017
"AG010878",21031235.00,1051561.00,2017
"AG010879",6558140.00,327906.00,2017
"AG010880",6188710.00,309435.00,2017
"AG010883",28112444.00,1405621.00,2017
"AG010884",146056298.00,7302814.00,2017
"AG010885",4470875.00,223543.00,2017
"AG010895",608300.00,30415.00,2017
"AG010896",8537916.00,426895.00,2017
"AG010902",714975.00,35748.00,2017
"AG010906",185083326.00,9254165.00,2017
"AG010909",2379516.00,118975.00,2017
"AG010912",3539275.00,176963.00,2017
"AG010922",12088324.00,604416.00,2017
"AG010926",9479697.00,473984.00,2017
"AG010932",4531146.00,226557.00,2017
"AG010934",4617300.00,230865.00,2017
"AG010935",32988725.00,1649435.00,2017
"AG010941",5233500.00,261675.00,2017
"AG010948",767925.00,38396.00,2017
"AG010953",4731094.00,236554.00,2017
"AG010957",858075.00,42903.00,2017
"AG010963",197962291.00,9898113.00,2017
"AG010964",2967600.00,148380.00,2017
"AG010972",1037700.00,51885.00,2017
"AG010973",31179710.00,1558985.00,2017
"AG010979",7817535.00,390876.00,2017
"AG010983",4436100.00,221805.00,2017
"AG010987",26536125.00,1326805.00,2017
"AG010988",527475.00,26373.00,2017
"AG010993",32399706.00,1619985.00,2017
"AG010994",41686966.00,2084347.00,2017
"AG010997",505914156.00,25295705.00,2017
"AG011001",4529625.00,226480.00,2017
"AG011026",2379800.00,118990.00,2017
"AG011041",3108120.00,155406.00,2017
"AG011044",344005620.00,17200279.00,2017
"AG011046",3629798.00,181489.00,2017
"AG011055",9544896.00,477244.00,2017
"AG011060",60921112.00,3046054.00,2017
"AG011072",268078683.00,13403933.00,2017
"AG011078",11370220.00,568511.00,2017
"AG011081",11510660.00,575532.00,2017
"AG011083",594330.00,29716.00,2017
"AG011086",1636740.00,81837.00,2017
"AG011099",331977356.00,16598866.00,2017
"AG011101",71111938.00,3555595.00,2017
"AG011102",15447193.00,772358.00,2017
"AG011103",23407566.00,1170377.00,2017
"AG011105",350197690.00,17509883.00,2017
"AG011106",45616775.00,2280837.00,2017
"AG011108",15493612.00,774680.00,2017
"AG011114",4539998.00,226999.00,2017
"AG011117",233049672.00,11652482.00,2017
"AG011120",46430085.00,2321503.00,2017
"AG011122",3361570.00,168078.00,2017
"AG011123",5688275.00,284413.00,2017
"AG011142",12644896.00,632244.00,2017
"AG011145",6049263.00,302463.00,2017
"AG011149",55311925.00,2765595.00,2017
"AG011169",1987150.00,99357.00,2017
"AG011170",6304744.00,315236.00,2017
"AG011173",17702133.00,885104.00,2017
"AG011178",95478006.00,4773899.00,2017
"AG011179",2169780.00,108489.00,2017
"AG011180",3749650.00,187482.00,2017
"AG011182",1120520.00,56026.00,2017
"AG011187",3202000.00,160100.00,2017
"AG011189",22067537.00,1103374.00,2017
"AG011193",8518970.00,425948.00,2017
"AG011195",3247500.00,162375.00,2017
"AG011206",495885.00,24794.00,2017
"AG011207",1121386.00,56069.00,2017
"AG011208",60657493.00,3032874.00,2017
"AG011211",23553499.00,1177674.00,2017
"AG011227",4710598.00,235529.00,2017
"AG011232",274875.00,13743.00,2017
"AG011245",1890538.00,94526.00,2017
"AG011247",3883913.00,194195.00,2017
"AG011249",3304850.00,165242.00,2017
"AG011253",65193370.00,3259668.00,2017
"AG011258",256984874.00,12849242.00,2017
"AG011259",65739589.00,3286978.00,2017
"AG011261",11612343.00,580615.00,2017
"AG011263",48325002.00,2416248.00,2017
"AG011264",35090467.00,1754521.00,2017
"AG011267",11447866.00,572392.00,2017
"AG011270",6263620.00,313181.00,2017
"AG011281",1052339.00,52616.00,2017
"AG011294",2694150.00,134707.00,2017
"AG011298",403995798.00,20199787.00,2017
"AG011299",29911612.00,1495580.00,2017
"AG011302",456518630.00,22825930.00,2017
"AG011304",2429790.00,121489.00,2017
"AG011305",2051170.00,102558.00,2017
"AG011308",6587861.00,329393.00,2017
"AG011329",21574909.00,1078744.00,2017
"AG011337",8227381.00,411368.00,2017
"AG011339",5812960.00,290648.00,2017
"AG011343",35741956.00,1787096.00,2017
"AG011347",86529680.00,4326483.00,2017
"AG011349",49472911.00,2473644.00,2017
"AG011351",14594570.00,729727.00,2017
"AG011352",1810073.00,90503.00,2017
"AG011353",1257225.00,62861.00,2017
"AG011355",163390690.00,8169534.00,2017
"AG011357",6205062.00,310253.00,2017
"AG011358",3309230.00,165461.00,2017
"AG011365",20852610.00,1042629.00,2017
"AG011373",5589760.00,279488.00,2017
"AG011375",86726628.00,4336329.00,2017
"AG011378",543908.00,27195.00,2017
"AG011380",781075.00,39053.00,2017
"AG011382",1048650.00,52432.00,2017
"AG011389",12304474.00,615223.00,2017
"AG011391",616017190.00,30800858.00,2017
"AG011392",152853804.00,7642688.00,2017
"AG011395",64297353.00,3214865.00,2017
"AG011401",59829352.00,2991467.00,2017
"AG011409",2973069.00,148653.00,2017
"AG011410",18376457.00,918821.00,2017
"AG011411",20888340.00,1044416.00,2017
"AG011416",1096670.00,54833.00,2017
"AG011418",15656242.00,782812.00,2017
"AG011419",968550.00,48427.00,2017
"AG011426",55009704.00,2750483.00,2017
"AG011434",11538060.00,576903.00,2017
"AG011440",102335886.00,5116793.00,2017
"AG011444",3674283.00,183714.00,2017
"AG011446",27084238.00,1354211.00,2017
"AG011448",23197012.00,1159850.00,2017
"AG011452",327053343.00,16352666.00,2017
"AG011453",2668050.00,133402.00,2017
"AG011454",424310166.00,21215508.00,2017
"AG011456",6575890.00,328794.00,2017
"AG011497",3620630.00,181031.00,2017
"AG011506",374069696.00,18703483.00,2017
"AG011514",843885.00,42194.00,2017
"AG011518",4045630.00,202281.00,2017
"AG011522",10677279.00,533863.00,2017
"AG011523",110398320.00,5519915.00,2017
"AG011527",18302793.00,915138.00,2017
"AG011537",7417750.00,370887.00,2017
"AG011542",3832950.00,191647.00,2017
"AG011544",1335840.00,66792.00,2017
"AG011549",17136424.00,856820.00,2017
"AG011552",136330706.00,6816534.00,2017
"AG011554",1078800.00,53940.00,2017
"AG011556",421982437.00,21099120.00,2017
"AG011558",17490113.00,874503.00,2017
"AG011563",177763800.00,8888188.00,2017
"AG011566",658137.00,32906.00,2017
"AG011567",963625.00,48181.00,2017
"AG011575",344744.00,17237.00,2017
"AG011581",23027540.00,1151376.00,2017
"AG011586",3358730.00,167935.00,2017
"AG011591",67336137.00,3366805.00,2017
"AG011592",3435100.00,171755.00,2017
"AG011593",5994860.00,299742.00,2017
"AG011596",475027184.00,23751357.00,2017
"AG011599",151432305.00,7571613.00,2017
"AG011600",3133450.00,156671.00,2017
"AG011603",47788909.00,2389444.00,2017
"AG011622",18539770.00,926987.00,2017
"AG011626",13463103.00,673155.00,2017
"AG011645",6572130.00,328606.00,2017
"AG011650",15944421.00,797221.00,2017
"AG011656",13266406.00,663319.00,2017
"AG011657",2872870.00,143643.00,2017
"AG011658",755290.00,37764.00,2017
"AG011661",2801040.00,140052.00,2017
"AG011665",7662450.00,383122.00,2017
"AG011675",5279300.00,263965.00,2017
"AG011676",14446920.00,722346.00,2017
"AG011677",119463527.00,5973175.00,2017
"AG011689",8250992.00,412549.00,2017
"AG011692",34178480.00,1708924.00,2017
"AG011721",143857521.00,7192875.00,2017
"AG011723",6828058.00,341402.00,2017
"AG011729",117751711.00,5887583.00,2017
"AG011730",967560.00,48378.00,2017
"AG011731",973050.00,48652.00,2017
"AG011733",966350.00,48317.00,2017
"AG011736",5009450.00,250472.00,2017
"AG011738",819084.00,40954.00,2017
"AG011745",494460.00,24723.00,2017
"AG011747",4631373.00,231568.00,2017
"AG011748",430543507.00,21527174.00,2017
"AG011750",3002730.00,150136.00,2017
"AG011752",18185378.00,909267.00,2017
"AG011754",14307591.00,715379.00,2017
"AG011757",4196522.00,209825.00,2017
"AG011760",6974010.00,348700.00,2017
"AG011762",18912439.00,945621.00,2017
"AG011763",4391132.00,219556.00,2017
"AG011771",360694.00,18034.00,2017
"AG011778",6990780.00,349539.00,2017
"AG011780",16747556.00,837377.00,2017
"AG011784",2306650.00,115332.00,2017
"AG011790",1505380.00,75268.00,2017
"AG011792",479600.00,23980.00,2017
"AG011796",2563154.00,128157.00,2017
"AG011806",3039300.00,151965.00,2017
"AG011807",33868297.00,1693413.00,2017
"AG011812",4905203.00,245260.00,2017
"AG011819",7297444.00,364872.00,2017
"AG011820",4777956.00,238896.00,2017
"AG011821",3026476.00,151323.00,2017
"AG011824",717714.00,35885.00,2017
"AG011826",3522266.00,176113.00,2017
"AG011832",2395060.00,119753.00,2017
"AG011835",611127.00,30556.00,2017
"AG011836",564630.00,28231.00,2017
"AG011839",488901.00,24445.00,2017
"AG011846",4904264.00,245212.00,2017
"AG011850",67831165.00,3391556.00,2017
"AG011858",46791779.00,2339587.00,2017
"AG011870",54545490.00,2727273.00,2017
"AG011871",65451949.00,3272596.00,2017
"AG011872",1509150.00,75457.00,2017
"AG011874",392268.00,19613.00,2017
"AG011878",49022367.00,2451116.00,2017
"AG011879",24410878.00,1220543.00,2017
"AG011880",2575427.00,128771.00,2017
"AG011881",435510.00,21775.00,2017
"AG011885",24422596.00,1221128.00,2017
"AG011886",2638290.00,131914.00,2017
"AG011889",51766283.00,2588312.00,2017
"AG011890",18426189.00,921308.00,2017
"AG011893",3484641.00,174231.00,2017
"AG011897",631034963.00,31551746.00,2017
"AG011898",385960769.00,19298036.00,2017
"AG011921",296573708.00,14828684.00,2017
"AG011925",6297800.00,314890.00,2017
"AG011927",6894635.00,344731.00,2017
"AG011938",365894887.00,18294743.00,2017
"AG011944",33024637.00,1651230.00,2017
"AG011950",2935500.00,146775.00,2017
"AG011964",2437800.00,121890.00,2017
"AG011975",1213920.00,60696.00,2017
"AG011988",8758219.00,437910.00,2017
"AG011992",122878038.00,6143901.00,2017
"AG012011",151113062.00,7555652.00,2017
"AG012018",14637843.00,731890.00,2017
"AG012019",43815501.00,2190773.00,2017
"AG012032",13536434.00,676821.00,2017
"AG012034",192568994.00,9628448.00,2017
"AG012035",10435190.00,521759.00,2017
"AG012039",2437420.00,121870.00,2017
"AG012045",3326010.00,166300.00,2017
"AG012048",257583668.00,13433748.00,2017
"AG012050",1270843.00,63542.00,2017
"AG012053",3071970.00,153598.00,2017
"AG012062",479600.00,23980.00,2017
"AG012063",955247.00,47762.00,2017
"AG012072",5375400.00,268770.00,2017
"AG012073",1504864.00,75243.00,2017
"AG012077",3350760.00,167538.00,2017
"AG012083",15253750.00,762685.00,2017
"AG012084",13941893.00,697092.00,2017
"AG012086",116728653.00,5836430.00,2017
"AG012087",1125511.00,56275.00,2017
"AG012088",365616430.00,18280819.00,2017
"AG012089",124916061.00,6245803.00,2017
"AG012091",2403390.00,120169.00,2017
"AG012093",3916612.00,195830.00,2017
"AG012094",930897.00,46544.00,2017
"AG012096",8010368.00,400517.00,2017
"AG012106",6045700.00,302285.00,2017
"AG012107",3739748.00,186987.00,2017
"AG012121",34210905.00,1710544.00,2017
"AG012122",7517246.00,375862.00,2017
"AG012125",6430212.00,321510.00,2017
"AG012126",13339620.00,666981.00,2017
"AG012157",47567573.00,2378376.00,2017
"AG012159",387028.00,19351.00,2017
"AG012175",7234540.00,361727.00,2017
"AG012179",2193670.00,109683.00,2017
"AG012189",3979250.00,198962.00,2017
"AG012191",519924.00,25996.00,2017
"AG012209",24429597.00,1221479.00,2017
"AG012224",479600.00,23980.00,2017
"AG012225",25358224.00,1267909.00,2017
"AG012227",3958680.00,197934.00,2017
"AG012228",2128200.00,106410.00,2017
"AG012230",1092967.00,54648.00,2017
"AG012233",137518751.00,6875936.00,2017
"AG012235",23275994.00,1163798.00,2017
"AG012237",15841704.00,792083.00,2017
"AG012238",587839.00,29391.00,2017
"AG012239",3475792.00,173789.00,2017
"AG012240",88058547.00,4402925.00,2017
"AG012241",521445.00,26072.00,2017
"AG012243",11690608.00,584530.00,2017
"AG012249",2781722.00,139086.00,2017
"AG012266",107577472.00,5378872.00,2017
"AG012269",111971778.00,5598587.00,2017
"AG012271",106753043.00,5337651.00,2017
"AG012275",109196440.00,5459820.00,2017
"AG012277",13667725.00,683385.00,2017
"AG012278",20550002.00,1027500.00,2017
"AG012279",1000000.00,50000.00,2017
"AG012281",11969303.00,598465.00,2017
"AG012283",590859.00,29542.00,2017
"AG012288",1208175.00,60408.00,2017
"AG012290",2917600.00,145880.00,2017
"AG012293",14122453.00,706122.00,2017
"AG012296",27640319.00,1382015.00,2017
"AG012308",9300329.00,465015.00,2017
"AG012317",3500000.00,175000.00,2017
"AG012322",2917600.00,145880.00,2017
"AG012330",5378572.00,268928.00,2017
"AG012344",54798294.00,2739913.00,2017
"AG012345",6775538.00,338776.00,2017
"AG012351",2621638.00,131081.00,2017
"AG012353",4724274.00,236213.00,2017
"AG012356",44597271.00,2229863.00,2017
"AG012357",2628990.00,131449.00,2017
"AG012358",8674093.00,433703.00,2017
"AG012362",17184812.00,859240.00,2017
"AG012363",4287150.00,214357.00,2017
"AG012364",9443365.00,472168.00,2017
"AG012366",2936800.00,146840.00,2017
"AG012367",6554186.00,327708.00,2017
"AG012378",135527674.00,6776383.00,2017
"AG012385",12180004.00,609000.00,2017
"AG012395",2917600.00,145880.00,2017
"AG012397",83639390.00,4181968.00,2017
"AG012399",17437258.00,871861.00,2017
"AG012400",3331080.00,166554.00,2017
"AG012403",13067929.00,653395.00,2017
"AG012404",55875884.00,2793792.00,2017
"AG012405",15595996.00,779799.00,2017
"AG012406",480696.00,24034.00,2017
"AG012408",17818620.00,890931.00,2017
"AG012410",2370600.00,118530.00,2017
"AG012413",29873130.00,1493655.00,2017
"AG012415",2917600.00,145880.00,2017
"AG012418",22730161.00,1136507.00,2017
"AG012420",38911071.00,1945552.00,2017
"AG012423",78410169.00,3920506.00,2017
"AG012426",31252868.00,1562642.00,2017
"AG012434",800000.00,40000.00,2017
"AG012437",67333731.00,3366683.00,2017
"AG012447",11995189.00,599759.00,2017
"AG012454",209062328.00,10453114.00,2017
"AG012455",29826114.00,1491305.00,2017
"AG012457",21126924.00,1056344.00,2017
"AG012460",76541645.00,3827081.00,2017
"AG012462",73693802.00,3684689.00,2017
"AG012471",307108120.00,15355406.00,2017
"AG012474",1149091.00,57454.00,2017
"AG012475",21450619.00,1072530.00,2017
"AG012487",25800833.00,1290040.00,2017
"AG012497",5166944.00,258347.00,2017
"AG012516",553240.00,27661.00,2017
"AG012524",4730000.00,236500.00,2017
"AG012526",59534292.00,2976713.00,2017
"AG012527",2186550.00,109327.00,2017
"AG012528",71336526.00,3566824.00,2017
"AG012531",1800000.00,90000.00,2017
"AG012536",414037357.00,20701866.00,2017
"AG012539",198349351.00,9917466.00,2017
"AG012540",2705010.00,135250.00,2017
"AG012544",14555541.00,727777.00,2017
"AG012553",4382900.00,219145.00,2017
"AG012556",4613939.00,230696.00,2017
"AG012558",7059870.00,352993.00,2017
"AG012561",13274803.00,663739.00,2017
"AG012563",3943350.00,197167.00,2017
"AG012565",8295344.00,414767.00,2017
"AG012567",3044500.00,152225.00,2017
"AG012569",828564.00,41428.00,2017
"AG012571",9554315.00,477715.00,2017
"AG012580",16413198.00,820659.00,2017
"AG012581",4950464.00,247523.00,2017
"AG012584",1258620.00,62930.00,2017
"AG012595",46767774.00,2338387.00,2017
"AG012600",3589410.00,179470.00,2017
"AG012601",41155148.00,2057756.00,2017
"AG012604",68137949.00,3406895.00,2017
"AG012605",37289598.00,1864478.00,2017
"AG012606",2335740.00,116787.00,2017
"AG012608",2524926.00,126246.00,2017
"AG012609",18866128.00,943305.00,2017
"AG012610",507295.00,25364.00,2017
"AG012611",86967889.00,4348393.00,2017
"AG012626",3559510.00,177975.00,2017
"AG012631",5302804.00,265140.00,2017
"AG012632",3991680.00,199584.00,2017
"AG012634",6062538.00,303126.00,2017
"AG012636",2267006.00,113350.00,2017
"AG012637",12451341.00,629627.00,2017
"AG012638",68612155.00,3430606.00,2017
"AG012639",34226230.00,1711310.00,2017
"AG012641",11781377.00,589068.00,2017
"AG012646",529992.00,26499.00,2017
"AG012650",30815099.00,1540754.00,2017
"AG012655",98321604.00,4916078.00,2017
"AG012669",1107749.00,55387.00,2017
"AG012671",11609380.00,580469.00,2017
"AG012676",2479600.00,123980.00,2017
"AG012693",1500000.00,75000.00,2017
"AG012698",1444520.00,72226.00,2017
"AG012699",10939474.00,546972.00,2017
"AG012701",1479600.00,73980.00,2017
"AG012712",574968.00,28748.00,2017
"AG012719",2917600.00,145880.00,2017
"AG012721",7629816.00,381490.00,2017
"AG012726",13369216.00,668460.00,2017
"AG012727",20211300.00,1010564.00,2017
"AG012729",2833200.00,141660.00,2017
"AG012739",82971279.00,4148562.00,2017
"AG012740",44133148.00,2206657.00,2017
"AG012742",10198940.00,509946.00,2017
"AG012758",63432453.00,3171620.00,2017
"AG012759",800000.00,40000.00,2017
"AG012760",6213866.00,310693.00,2017
"AG012767",22036899.00,1101844.00,2017
"AG012769",49586298.00,2479312.00,2017
"AG012772",36378156.00,1818907.00,2017
"AG012779",5274300.00,263715.00,2017
"AG012783",2399100.00,119955.00,2017
"AG012784",312021611.00,15601079.00,2017
"AG012786",18445490.00,922274.00,2017
"AG012790",22429601.00,1121479.00,2017
"AG012791",4459525.00,222976.00,2017
"AG012800",794420.00,39720.00,2017
"AG012812",543171916.00,27158594.00,2017
"AG012817",3433640.00,171681.00,2017
"AG012825",42625699.00,2131284.00,2017
"AG012833",17452323.00,872616.00,2017
"AG012836",479600.00,23980.00,2017
"AG012837",1059845.00,52992.00,2017
"AG012845",7934578.00,396728.00,2017
"AG012850",8209118.00,410455.00,2017
"AG012858",15327347.00,766366.00,2017
"AG012859",21170700.00,1074153.00,2017
"AG012861",2682930.00,134146.00,2017
"AG012862",4085530.00,204276.00,2017
"AG012869",5126285.00,256314.00,2017
"AG012872",479600.00,23980.00,2017
"AG012874",36133310.00,1806663.00,2017
"AG012876",1000000.00,50000.00,2017
"AG012885",3884200.00,194210.00,2017
"AG012887",11487002.00,574350.00,2017
"AG012888",29538674.00,1476933.00,2017
"AG012889",2868000.00,143400.00,2017
"AG012890",2377980.00,118899.00,2017
"AG012896",3039600.00,151980.00,2017
"AG012902",3288790.00,164439.00,2017
"AG012924",1010000.00,50500.00,2017
"AG012929",4979167.00,248958.00,2017
"AG012930",8986778.00,449338.00,2017
"AG012934",14012151.00,700607.00,2017
"AG012945",2403720.00,120186.00,2017
"AG012951",5828240.00,291412.00,2017
"AG012954",9035810.00,451790.00,2017
"AG012962",1500000.00,75000.00,2017
"AG012979",4067900.00,203394.00,2017
"AG012981",34932119.00,1746605.00,2017
"AG012984",40477728.00,2023885.00,2017
"AG012991",1028390.00,51419.00,2017
"AG012993",10328264.00,516412.00,2017
"AG012998",17971868.00,898593.00,2017
"AG013006",12235668.00,611783.00,2017
"AG013007",1466882.00,73344.00,2017
"AG013009",1107464.00,55372.00,2017
"AG013025",2924000.00,146200.00,2017
"AG013028",6546060.00,327302.00,2017
"AG013034",98995970.00,4949797.00,2017
"AG013038",479600.00,23980.00,2017
"AG013040",6714160.00,335708.00,2017
"AG013042",3301570.00,165078.00,2017
"AG013043",5200964.00,260048.00,2017
"AG013044",2609280.00,130464.00,2017
"AG013046",2051170.00,102558.00,2017
"AG013056",3962353.00,198117.00,2017
"AG013059",6538385.00,326918.00,2017
"AG013060",3912240.00,195612.00,2017
"AG013062",4739487.00,236973.00,2017
"AG013071",839242.00,41962.00,2017
"AG013078",41096745.00,2054836.00,2017
"AG013084",2800000.00,140000.00,2017
"AG013087",2535720.00,126786.00,2017
"AG013094",3499250.00,174962.00,2017
"AG013099",1143700.00,57185.00,2017
"AG013101",5432411.00,271620.00,2017
"AG013116",70809732.00,3540485.00,2017
"AG013117",593802.00,29690.00,2017
"AG013126",3567900.00,178395.00,2017
"AG013127",2509320.00,125466.00,2017
"AG013133",134371190.00,6718559.00,2017
"AG013142",72991127.00,3649555.00,2017
"AG013152",3713534.00,185676.00,2017
"AG013153",75930303.00,3796514.00,2017
"AG013167",2998200.00,149910.00,2017
"AG013171",8762570.00,438128.00,2017
"AG013172",10419952.00,520997.00,2017
"AG013192",239078625.00,11953930.00,2017
"AG013193",8712840.00,435642.00,2017
"AG013195",3660360.00,183018.00,2017
"AG013199",9106045.00,455301.00,2017
"AG013200",5992140.00,299607.00,2017
"AG013201",4043620.00,202181.00,2017
"AG013207",2917600.00,145880.00,2017
"AG013210",2791800.00,139590.00,2017
"AG013211",2917600.00,145880.00,2017
"AG013240",2617800.00,130890.00,2017
"AG013246",3052300.00,152615.00,2017
"AG013267",3218192.00,160909.00,2017
"AG013276",827820.00,41391.00,2017
"AG013298",811950.00,40597.00,2017
"AG013301",9302093.00,465104.00,2017
"AG013307",11163328.00,558166.00,2017
"AG013315",8046092.00,402304.00,2017
"AG013317",7018409.00,350919.00,2017
"AG013337",3301650.00,165082.00,2017
"AG013343",6742680.00,337134.00,2017
"AG013349",2769000.00,138450.00,2017
"AG013362",1500000.00,75000.00,2017
"AG013373",14897195.00,744859.00,2017
"AG013374",6118098.00,305904.00,2017
"AG013387",1500000.00,75000.00,2017
"AG013389",3163100.00,158155.00,2017
"AG013402",20086140.00,1004306.00,2017
"AG013411",64258615.00,3212930.00,2017
"AG013414",146938976.00,7346947.00,2017
"AG013430",8078110.00,403905.00,2017
"AG013431",1167100.00,58355.00,2017
"AG013438",16821192.00,841057.00,2017
"AG013444",6600608.00,330030.00,2017
"AG013453",102091.00,5104.00,2017
"AG013458",7260147.00,363006.00,2017
"AG013477",2221544.00,111076.00,2017
"AG013479",7301875.00,365093.00,2017
"AG013483",274622988.00,13731148.00,2017
"AG013485",7371897.00,368594.00,2017
"AG013494",3404610.00,170230.00,2017
"AG013495",4793660.00,239683.00,2017
"AG013500",2679600.00,133980.00,2017
"AG013504",840627.00,42031.00,2017
"AG013507",17756888.00,887844.00,2017
"AG013514",2325180.00,116259.00,2017
"AG013523",2515500.00,125775.00,2017
"AG013538",6293360.00,314668.00,2017
"AG013540",10857065.00,542853.00,2017
"AG013547",487083802.00,24354189.00,2017
"AG013549",1336645.00,66832.00,2017
"AG013551",2115351.00,105766.00,2017
"AG013554",1046145.00,52307.00,2017
"AG013558",75517.00,3775.00,2017
"AG013559",1819296.00,90964.00,2017
"AG013566",10946280.00,547314.00,2017
"AG013567",7432860.00,371643.00,2017
"AG013570",3984600.00,199230.00,2017
"AG013587",40724958.00,2036247.00,2017
"AG013590",7755858.00,387791.00,2017
"AG013592",2391400.00,119570.00,2017
"AG013597",39847886.00,1992393.00,2017
"AG013604",54017842.00,2700890.00,2017
"AG013605",3154300.00,157715.00,2017
"AG013606",8301346.00,415067.00,2017
"AG013622",2225400.00,111270.00,2017
"AG013629",25182293.00,1259112.00,2017
"AG013633",6636480.00,331824.00,2017
"AG013634",22906582.00,1145328.00,2017
"AG013644",2711940.00,135596.00,2017
"AG013654",2821200.00,141060.00,2017
"AG013661",39064596.00,1953229.00,2017
"AG013662",37499678.00,1874982.00,2017
"AG013663",478404.00,23920.00,2017
"AG013664",80243829.00,4012190.00,2017
"AG013665",112562594.00,5628127.00,2017
"AG013672",320188719.00,16009434.00,2017
"AG013675",1010000.00,50500.00,2017
"AG013682",9318405.00,465920.00,2017
"AG013684",479600.00,23980.00,2017
"AG013687",8197455.00,421279.00,2017
"AG013689",44235255.00,2211762.00,2017
"AG013692",128995203.00,6449758.00,2017
"AG013693",1000000.00,50000.00,2017
"AG013694",2855040.00,142752.00,2017
"AG013699",3746160.00,187308.00,2017
"AG013702",956060.00,47803.00,2017
"AG013704",61032886.00,3051643.00,2017
"AG013708",8095614.00,404780.00,2017
"AG013710",10216875.00,510843.00,2017
"AG013712",7421732.00,371086.00,2017
"AG013715",1010000.00,50500.00,2017
"AG013721",29785028.00,1489251.00,2017
"AG013723",1180982.00,59049.00,2017
"AG013725",5558636.00,277931.00,2017
"AG013733",12122051.00,606102.00,2017
"AG013741",3339870.00,166993.00,2017
"AG013750",3672980.00,183649.00,2017
"AG013752",28343900.00,1417194.00,2017
"AG013758",733050.00,36652.00,2017
"AG013759",36861993.00,1843099.00,2017
"AG013763",1664986.00,83249.00,2017
"AG013767",1073400.00,53670.00,2017
"AG013773",6165370.00,308268.00,2017
"AG013777",40999961.00,2049997.00,2017
"AG013788",4329672.00,216483.00,2017
"AG013789",3008280.00,150414.00,2017
"AG013793",31378116.00,1568904.00,2017
"AG013795",50504829.00,2525239.00,2017
"AG013808",28837274.00,1441863.00,2017
"AG013809",256377503.00,12818874.00,2017
"AG013811",9999708.00,499984.00,2017
"AG013815",4755300.00,237765.00,2017
"AG013822",16888813.00,844439.00,2017
"AG013824",1070790.00,53539.00,2017
"AG013828",46679767.00,2333986.00,2017
"AG013834",18232924.00,911645.00,2017
"AG013838",1302180.00,65109.00,2017
"AG013845",3651560.00,182578.00,2017
"AG013847",1889870.00,94493.00,2017
"AG013851",3397060.00,169853.00,2017
"AG013853",4550910.00,227545.00,2017
"AG013857",2507680.00,125384.00,2017
"AG013858",12568030.00,628401.00,2017
"AG013859",5050203.00,252510.00,2017
"AG013860",526779.00,26338.00,2017
"AG013861",1838156.00,91907.00,2017
"AG013865",1284441.00,64222.00,2017
"AG013866",31489970.00,1574497.00,2017
"AG013876",45386188.00,2269309.00,2017
"AG013880",27978512.00,1398925.00,2017
"AG013882",6477933.00,323896.00,2017
"AG013886",10039550.00,501977.00,2017
"AG013887",479600.00,23980.00,2017
"AG013891",117003222.00,5850159.00,2017
"AG013893",7343383.00,367169.00,2017
"AG013898",43708373.00,2185418.00,2017
"AG013901",18470131.00,923506.00,2017
"AG013902",2781870.00,139093.00,2017
"AG013905",2227720.00,111386.00,2017
"AG013908",4843800.00,242190.00,2017
"AG013912",1010000.00,50500.00,2017
"AG013914",12104001.00,605198.00,2017
"AG013919",3296970.00,164848.00,2017
"AG013920",479600.00,23980.00,2017
"AG013933",5936820.00,296840.00,2017
"AG013938",24353618.00,1217679.00,2017
"AG013946",2676000.00,133800.00,2017
"AG013955",5038120.00,251906.00,2017
"AG013956",479600.00,23980.00,2017
"AG013958",3678660.00,183933.00,2017
"AG013971",63991661.00,3199581.00,2017
"AG013980",21174778.00,1058738.00,2017
"AG013987",7043170.00,352158.00,2017
"AG013988",2204200.00,110210.00,2017
"AG013992",525329.00,26266.00,2017
"AG013996",3301800.00,165089.00,2017
"AG014002",45619182.00,2280957.00,2017
"AG014006",12532848.00,626641.00,2017
"AG014010",33405289.00,1670263.00,2017
"AG014011",151497626.00,7574879.00,2017
"AG014012",3371773.00,168587.00,2017
"AG014015",54065155.00,2703255.00,2017
"AG014024",6000000.00,300000.00,2017
"AG014034",31058856.00,1552942.00,2017
"AG014036",4792290.00,239614.00,2017
"AG014038",55069314.00,2753464.00,2017
"AG014039",1838550.00,91927.00,2017
"AG014041",2695606.00,134779.00,2017
"AG014055",5330603.00,266530.00,2017
"AG014061",12158284.00,607913.00,2017
"AG014065",8653660.00,432683.00,2017
"AG014070",6036000.00,301800.00,2017
"AG014071",479600.00,23980.00,2017
"AG014073",4410200.00,220510.00,2017
"AG014075",8754893.00,437743.00,2017
"AG014080",1208807.00,60440.00,2017
"AG014082",15160023.00,758000.00,2017
"AG014091",8186863.00,409342.00,2017
"AG014094",496770.00,24838.00,2017
"AG014096",492144.00,24607.00,2017
"AG014098",12178540.00,608925.00,2017
"AG014107",40053794.00,2002688.00,2017
"AG014108",28244752.00,1412236.00,2017
"AG014111",48509913.00,2425494.00,2017
"AG014118",65254706.00,3262734.00,2017
"AG014120",47744460.00,2387221.00,2017
